Function Id,category,description,ST8_group,data_layer,amazonian_mean_count,external_group_mean_count,log2_ratio_amazonia_vs_external,n_external_samples,detection_fraction_external
K02256: COX1,Iron oxidation,cytochrome c oxidase subunit 1 [EC:7.1.1.9] (COX1),Control: Burr Oak Reservoir BO4,Metagenomics,0.25,0.0,0.3219280948873623,2,0.0
K02256: COX1,Iron oxidation,cytochrome c oxidase subunit 1 [EC:7.1.1.9] (COX1),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.25,4.0,-2.0,6,1.0
K02256: COX1,Iron oxidation,cytochrome c oxidase subunit 1 [EC:7.1.1.9] (COX1),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.25,3.0,-1.678071905112638,1,1.0
K02256: COX1,Iron oxidation,cytochrome c oxidase subunit 1 [EC:7.1.1.9] (COX1),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.25,17.0,-3.84799690655495,1,1.0
K02256: COX1,Iron oxidation,cytochrome c oxidase subunit 1 [EC:7.1.1.9] (COX1),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.25,6.181818181818182,-2.522421034652443,11,0.3636363636363636
K02256: COX1,Iron oxidation,cytochrome c oxidase subunit 1 [EC:7.1.1.9] (COX1),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.25,2.809523809523809,-1.60768257722124,21,0.4761904761904762
K02256: COX1,Iron oxidation,cytochrome c oxidase subunit 1 [EC:7.1.1.9] (COX1),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.25,0.75,-0.4854268271702417,4,0.25
K02256: COX1,Iron oxidation,cytochrome c oxidase subunit 1 [EC:7.1.1.9] (COX1),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.25,1.222222222222222,-0.8300749985576876,9,0.6666666666666666
K02256: COX1,Iron oxidation,cytochrome c oxidase subunit 1 [EC:7.1.1.9] (COX1),Other iron-rich / unassigned,Metagenomics,0.25,1.0,-0.6780719051126377,1,1.0
K02257: COX10,Heme Synthesis,"heme o synthase [EC:2.5.1.141] (COX10, ctaB, cyoE)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,28.5,0.0,4.882643049361842,4,0.0
K02257: COX10,Heme Synthesis,"heme o synthase [EC:2.5.1.141] (COX10, ctaB, cyoE)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,28.5,0.2857142857142857,4.520072969977133,7,0.1428571428571428
K02257: COX10,Heme Synthesis,"heme o synthase [EC:2.5.1.141] (COX10, ctaB, cyoE)",Control: Burr Oak Reservoir BO4,Metagenomics,28.5,0.0,4.882643049361842,2,0.0
K02257: COX10,Heme Synthesis,"heme o synthase [EC:2.5.1.141] (COX10, ctaB, cyoE)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,28.5,0.8333333333333334,4.0081739314457,6,0.6666666666666666
K02257: COX10,Heme Synthesis,"heme o synthase [EC:2.5.1.141] (COX10, ctaB, cyoE)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,28.5,4.0,2.560714954474479,1,1.0
K02257: COX10,Heme Synthesis,"heme o synthase [EC:2.5.1.141] (COX10, ctaB, cyoE)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,28.5,21.0,0.4232114307245439,1,1.0
K02257: COX10,Heme Synthesis,"heme o synthase [EC:2.5.1.141] (COX10, ctaB, cyoE)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,28.5,0.0,4.882643049361842,11,0.0
K02257: COX10,Heme Synthesis,"heme o synthase [EC:2.5.1.141] (COX10, ctaB, cyoE)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,28.5,0.0,4.882643049361842,21,0.0
K02257: COX10,Heme Synthesis,"heme o synthase [EC:2.5.1.141] (COX10, ctaB, cyoE)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,28.5,0.0,4.882643049361842,4,0.0
K02257: COX10,Heme Synthesis,"heme o synthase [EC:2.5.1.141] (COX10, ctaB, cyoE)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,28.5,0.5555555555555556,4.24521312874655,9,0.3333333333333333
K02257: COX10,Heme Synthesis,"heme o synthase [EC:2.5.1.141] (COX10, ctaB, cyoE)",Other iron-rich / unassigned,Metagenomics,28.5,0.0,4.882643049361842,1,0.0
K02259: COX15,Heme Synthesis,"heme a synthase [EC:1.17.99.9] (COX15, ctaA)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,7.75,406.25,-5.540487871580551,4,1.0
K02259: COX15,Heme Synthesis,"heme a synthase [EC:1.17.99.9] (COX15, ctaA)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,7.75,4.0,0.8073549220576041,7,0.8571428571428571
K02259: COX15,Heme Synthesis,"heme a synthase [EC:1.17.99.9] (COX15, ctaA)",Control: Burr Oak Reservoir BO4,Metagenomics,7.75,7.5,0.0418201756946269,2,1.0
K02259: COX15,Heme Synthesis,"heme a synthase [EC:1.17.99.9] (COX15, ctaA)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,7.75,83.5,-3.271596419337218,6,1.0
K02259: COX15,Heme Synthesis,"heme a synthase [EC:1.17.99.9] (COX15, ctaA)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,7.75,576.0,-6.043144491700516,1,1.0
K02259: COX15,Heme Synthesis,"heme a synthase [EC:1.17.99.9] (COX15, ctaA)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,7.75,7.0,0.1292830169449665,1,1.0
K02259: COX15,Heme Synthesis,"heme a synthase [EC:1.17.99.9] (COX15, ctaA)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,7.75,103.8181818181818,-3.582462162069508,11,0.7272727272727273
K02259: COX15,Heme Synthesis,"heme a synthase [EC:1.17.99.9] (COX15, ctaA)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,7.75,0.09523809523809523,2.998038483666714,21,0.04761904761904762
K02259: COX15,Heme Synthesis,"heme a synthase [EC:1.17.99.9] (COX15, ctaA)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,7.75,0.0,3.129283016944966,4,0.0
K02259: COX15,Heme Synthesis,"heme a synthase [EC:1.17.99.9] (COX15, ctaA)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,7.75,63.66666666666666,-2.885667324521005,9,1.0
K02259: COX15,Heme Synthesis,"heme a synthase [EC:1.17.99.9] (COX15, ctaA)",Other iron-rich / unassigned,Metagenomics,7.75,186.0,-4.41761144294267,1,1.0
K02274: coxA,Iron oxidation,"cytochrome c oxidase subunit I [EC:7.1.1.9] (coxA, ctaD)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,53.4,1454.75,-4.742012157071843,4,1.0
K02274: coxA,Iron oxidation,"cytochrome c oxidase subunit I [EC:7.1.1.9] (coxA, ctaD)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,53.4,72.28571428571429,-0.429925347186473,7,1.0
K02274: coxA,Iron oxidation,"cytochrome c oxidase subunit I [EC:7.1.1.9] (coxA, ctaD)",Control: Burr Oak Reservoir BO4,Metagenomics,53.4,11.5,2.121678556588253,2,1.0
K02274: coxA,Iron oxidation,"cytochrome c oxidase subunit I [EC:7.1.1.9] (coxA, ctaD)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,53.4,244.6666666666667,-2.175023562010936,6,1.0
K02274: coxA,Iron oxidation,"cytochrome c oxidase subunit I [EC:7.1.1.9] (coxA, ctaD)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,53.4,2065.0,-5.247089792502083,1,1.0
K02274: coxA,Iron oxidation,"cytochrome c oxidase subunit I [EC:7.1.1.9] (coxA, ctaD)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,53.4,79.0,-0.5563933485243854,1,1.0
K02274: coxA,Iron oxidation,"cytochrome c oxidase subunit I [EC:7.1.1.9] (coxA, ctaD)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,53.4,305.2727272727273,-2.493138348121483,11,1.0
K02274: coxA,Iron oxidation,"cytochrome c oxidase subunit I [EC:7.1.1.9] (coxA, ctaD)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,53.4,5.285714285714286,3.113458049783284,21,0.9523809523809523
K02274: coxA,Iron oxidation,"cytochrome c oxidase subunit I [EC:7.1.1.9] (coxA, ctaD)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,53.4,1.5,4.443606651475615,4,0.5
K02274: coxA,Iron oxidation,"cytochrome c oxidase subunit I [EC:7.1.1.9] (coxA, ctaD)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,53.4,148.6666666666667,-1.460074387657014,9,1.0
K02274: coxA,Iron oxidation,"cytochrome c oxidase subunit I [EC:7.1.1.9] (coxA, ctaD)",Other iron-rich / unassigned,Metagenomics,53.4,896.0,-4.043429428556284,1,1.0
K02275: coxB,Iron oxidation,"cytochrome c oxidase subunit II [EC:7.1.1.9] (coxB, ctaC)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,29.1,859.0,-4.836501267717121,4,1.0
K02275: coxB,Iron oxidation,"cytochrome c oxidase subunit II [EC:7.1.1.9] (coxB, ctaC)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,29.1,38.71428571428572,-0.3998945687935636,7,1.0
K02275: coxB,Iron oxidation,"cytochrome c oxidase subunit II [EC:7.1.1.9] (coxB, ctaC)",Control: Burr Oak Reservoir BO4,Metagenomics,29.1,11.5,1.267835392097615,2,1.0
K02275: coxB,Iron oxidation,"cytochrome c oxidase subunit II [EC:7.1.1.9] (coxB, ctaC)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,29.1,158.1666666666667,-2.402702840329615,6,1.0
K02275: coxB,Iron oxidation,"cytochrome c oxidase subunit II [EC:7.1.1.9] (coxB, ctaC)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,29.1,1310.0,-5.444760388349414,1,1.0
K02275: coxB,Iron oxidation,"cytochrome c oxidase subunit II [EC:7.1.1.9] (coxB, ctaC)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,29.1,62.0,-1.065588341627577,1,1.0
K02275: coxB,Iron oxidation,"cytochrome c oxidase subunit II [EC:7.1.1.9] (coxB, ctaC)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,29.1,197.7272727272727,-2.722954485162268,11,1.0
K02275: coxB,Iron oxidation,"cytochrome c oxidase subunit II [EC:7.1.1.9] (coxB, ctaC)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,29.1,1.952380952380952,3.349812694264225,21,0.5714285714285714
K02275: coxB,Iron oxidation,"cytochrome c oxidase subunit II [EC:7.1.1.9] (coxB, ctaC)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,29.1,0.0,4.91169158187234,4,0.0
K02275: coxB,Iron oxidation,"cytochrome c oxidase subunit II [EC:7.1.1.9] (coxB, ctaC)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,29.1,112.1111111111111,-1.909905262761043,9,1.0
K02275: coxB,Iron oxidation,"cytochrome c oxidase subunit II [EC:7.1.1.9] (coxB, ctaC)",Other iron-rich / unassigned,Metagenomics,29.1,544.0,-4.178420837791949,1,1.0
K02276: coxC,Iron oxidation,"cytochrome c oxidase subunit III [EC:7.1.1.9] (coxC, ctaE)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,18.65,572.25,-4.86656323220955,4,1.0
K02276: coxC,Iron oxidation,"cytochrome c oxidase subunit III [EC:7.1.1.9] (coxC, ctaE)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,18.65,20.14285714285714,-0.1056410362001016,7,1.0
K02276: coxC,Iron oxidation,"cytochrome c oxidase subunit III [EC:7.1.1.9] (coxC, ctaE)",Control: Burr Oak Reservoir BO4,Metagenomics,18.65,12.5,0.5415699052077755,2,1.0
K02276: coxC,Iron oxidation,"cytochrome c oxidase subunit III [EC:7.1.1.9] (coxC, ctaE)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,18.65,112.0,-2.523721555043944,6,1.0
K02276: coxC,Iron oxidation,"cytochrome c oxidase subunit III [EC:7.1.1.9] (coxC, ctaE)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,18.65,1146.0,-5.867192268644581,1,1.0
K02276: coxC,Iron oxidation,"cytochrome c oxidase subunit III [EC:7.1.1.9] (coxC, ctaE)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,18.65,57.0,-1.561523587756328,1,1.0
K02276: coxC,Iron oxidation,"cytochrome c oxidase subunit III [EC:7.1.1.9] (coxC, ctaE)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,18.65,162.7272727272727,-3.058693439897735,11,1.0
K02276: coxC,Iron oxidation,"cytochrome c oxidase subunit III [EC:7.1.1.9] (coxC, ctaE)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,18.65,0.3809523809523809,3.830793835022432,21,0.2380952380952381
K02276: coxC,Iron oxidation,"cytochrome c oxidase subunit III [EC:7.1.1.9] (coxC, ctaE)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,18.65,0.0,4.296457407371244,4,0.0
K02276: coxC,Iron oxidation,"cytochrome c oxidase subunit III [EC:7.1.1.9] (coxC, ctaE)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,18.65,78.66666666666667,-2.019446899888349,9,1.0
K02276: coxC,Iron oxidation,"cytochrome c oxidase subunit III [EC:7.1.1.9] (coxC, ctaE)",Other iron-rich / unassigned,Metagenomics,18.65,468.0,-4.576986705144132,1,1.0
K02277: coxD,Iron oxidation,"cytochrome c oxidase subunit IV [EC:7.1.1.9] (coxD, ctaF)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,4.65,87.5,-3.969354682555172,4,1.0
K02277: coxD,Iron oxidation,"cytochrome c oxidase subunit IV [EC:7.1.1.9] (coxD, ctaF)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,4.65,0.8571428571428571,1.605166071444337,7,0.4285714285714285
K02277: coxD,Iron oxidation,"cytochrome c oxidase subunit IV [EC:7.1.1.9] (coxD, ctaF)",Control: Burr Oak Reservoir BO4,Metagenomics,4.65,0.0,2.498250867527826,2,0.0
K02277: coxD,Iron oxidation,"cytochrome c oxidase subunit IV [EC:7.1.1.9] (coxD, ctaF)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,4.65,20.5,-1.928013887174273,6,1.0
K02277: coxD,Iron oxidation,"cytochrome c oxidase subunit IV [EC:7.1.1.9] (coxD, ctaF)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,4.65,317.0,-5.81463208775653,1,1.0
K02277: coxD,Iron oxidation,"cytochrome c oxidase subunit IV [EC:7.1.1.9] (coxD, ctaF)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,4.65,12.0,-1.202188850613267,1,1.0
K02277: coxD,Iron oxidation,"cytochrome c oxidase subunit IV [EC:7.1.1.9] (coxD, ctaF)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,4.65,32.0,-2.546143251830628,11,0.9090909090909091
K02277: coxD,Iron oxidation,"cytochrome c oxidase subunit IV [EC:7.1.1.9] (coxD, ctaF)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,4.65,0.0,2.498250867527826,21,0.0
K02277: coxD,Iron oxidation,"cytochrome c oxidase subunit IV [EC:7.1.1.9] (coxD, ctaF)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,4.65,0.0,2.498250867527826,4,0.0
K02277: coxD,Iron oxidation,"cytochrome c oxidase subunit IV [EC:7.1.1.9] (coxD, ctaF)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,4.65,14.11111111111111,-1.419286972280202,9,1.0
K02277: coxD,Iron oxidation,"cytochrome c oxidase subunit IV [EC:7.1.1.9] (coxD, ctaF)",Other iron-rich / unassigned,Metagenomics,4.65,100.0,-4.159960615223969,1,1.0
K02361: entC,Siderophore synthesis,isochorismate synthase [EC:5.4.4.2] (entC),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.1,12.0,-3.562936194391157,4,1.0
K02361: entC,Siderophore synthesis,isochorismate synthase [EC:5.4.4.2] (entC),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.1,0.4285714285714285,-0.3770696490798233,7,0.1428571428571428
K02361: entC,Siderophore synthesis,isochorismate synthase [EC:5.4.4.2] (entC),Control: Burr Oak Reservoir BO4,Metagenomics,0.1,0.0,0.137503523749935,2,0.0
K02361: entC,Siderophore synthesis,isochorismate synthase [EC:5.4.4.2] (entC),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.1,2.333333333333333,-1.599462070416271,6,1.0
K02361: entC,Siderophore synthesis,isochorismate synthase [EC:5.4.4.2] (entC),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.1,8.0,-3.032421477692377,1,1.0
K02361: entC,Siderophore synthesis,isochorismate synthase [EC:5.4.4.2] (entC),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.1,0.0,0.137503523749935,1,0.0
K02361: entC,Siderophore synthesis,isochorismate synthase [EC:5.4.4.2] (entC),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.1,7.181818181818182,-2.894917953942442,11,0.4545454545454545
K02361: entC,Siderophore synthesis,isochorismate synthase [EC:5.4.4.2] (entC),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.1,0.0,0.137503523749935,21,0.0
K02361: entC,Siderophore synthesis,isochorismate synthase [EC:5.4.4.2] (entC),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.1,0.0,0.137503523749935,4,0.0
K02361: entC,Siderophore synthesis,isochorismate synthase [EC:5.4.4.2] (entC),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.1,4.666666666666667,-2.364996816779248,9,1.0
K02361: entC,Siderophore synthesis,isochorismate synthase [EC:5.4.4.2] (entC),Other iron-rich / unassigned,Metagenomics,0.1,0.0,0.137503523749935,1,0.0
K02362: entD,Siderophore synthesis,enterobactin synthetase component D [EC:6.3.2.14 2.7.8.-] (entD),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.05,2.0,-1.514573172829758,4,1.0
K02362: entD,Siderophore synthesis,enterobactin synthetase component D [EC:6.3.2.14 2.7.8.-] (entD),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,7,0.0
K02362: entD,Siderophore synthesis,enterobactin synthetase component D [EC:6.3.2.14 2.7.8.-] (entD),Control: Burr Oak Reservoir BO4,Metagenomics,0.05,0.0,0.070389327891398,2,0.0
K02362: entD,Siderophore synthesis,enterobactin synthetase component D [EC:6.3.2.14 2.7.8.-] (entD),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.05,0.1666666666666667,-0.1520030934450499,6,0.1666666666666667
K02362: entD,Siderophore synthesis,enterobactin synthetase component D [EC:6.3.2.14 2.7.8.-] (entD),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.05,1.0,-0.929610672108602,1,1.0
K02362: entD,Siderophore synthesis,enterobactin synthetase component D [EC:6.3.2.14 2.7.8.-] (entD),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.05,0.0,0.070389327891398,1,0.0
K02362: entD,Siderophore synthesis,enterobactin synthetase component D [EC:6.3.2.14 2.7.8.-] (entD),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.05,2.181818181818182,-1.599462070416271,11,0.3636363636363636
K02362: entD,Siderophore synthesis,enterobactin synthetase component D [EC:6.3.2.14 2.7.8.-] (entD),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.05,0.0,0.070389327891398,21,0.0
K02362: entD,Siderophore synthesis,enterobactin synthetase component D [EC:6.3.2.14 2.7.8.-] (entD),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,4,0.0
K02362: entD,Siderophore synthesis,enterobactin synthetase component D [EC:6.3.2.14 2.7.8.-] (entD),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.05,0.3333333333333333,-0.3446481713874457,9,0.3333333333333333
K02362: entD,Siderophore synthesis,enterobactin synthetase component D [EC:6.3.2.14 2.7.8.-] (entD),Other iron-rich / unassigned,Metagenomics,0.05,0.0,0.070389327891398,1,0.0
K02363: entE,Siderophore synthesis,"2,3-dihydroxybenzoate-AMP ligase [EC:6.3.2.14 2.7.7.58] (entE, dhbE, vibE, mxcE)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,6.15,43.0,-2.62148837674627,4,1.0
K02363: entE,Siderophore synthesis,"2,3-dihydroxybenzoate-AMP ligase [EC:6.3.2.14 2.7.7.58] (entE, dhbE, vibE, mxcE)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,6.15,0.0,2.837943241891027,7,0.0
K02363: entE,Siderophore synthesis,"2,3-dihydroxybenzoate-AMP ligase [EC:6.3.2.14 2.7.7.58] (entE, dhbE, vibE, mxcE)",Control: Burr Oak Reservoir BO4,Metagenomics,6.15,0.0,2.837943241891027,2,0.0
