rank,original_name,current_name,ncbi_taxid,status,matched_name_class,source
Genus,Nocardia,Nocardia,1817,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Nocardioides,Nocardioides,1839,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Nocardiopsis,Nocardiopsis,2013,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Nodosilinea,Nodosilinea,1120752,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Nodularia,Nodularia,159191,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Nonlabens,Nonlabens,363408,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Nonomuraea,Nonomuraea,83681,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Nordella,Nordella,169055,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Nosema,Nosema,27977,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Nosocomiicoccus,Nosocomiicoccus,489909,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Nostoc,Nostoc,1177,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Nothophytophthora,Nothophytophthora,2025987,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Notoacmeibacter,Notoacmeibacter,2024982,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Novacetimonas,Novacetimonas,2919364,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Novibacillus,Novibacillus,1677050,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Noviherbaspirillum,Noviherbaspirillum,1344552,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Novimethylophilus,Novimethylophilus,2137425,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Novipirellula,Novipirellula,2795426,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Novispirillum,Novispirillum,660514,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Novisyntrophococcus,Novisyntrophococcus,2888809,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Novosphingobium,Novosphingobium,165696,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Novosphingopyxis,Novosphingopyxis,2709686,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Nubsella,Pedobacter,84567,updated,synonym,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Numidum,Numidum,1924101,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Occallatibacter,Occallatibacter,1742983,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Occultella,Occultella,2828348,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanibacterium,Oceanibacterium,1314700,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanibaculum,Oceanibaculum,659693,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanibium,Oceanibium,2662142,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanicaulis,Oceanicaulis,153232,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanicella,Oceanicella,1233054,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanicoccus,Oceanicoccus,1084558,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanicola,Oceanicola,252301,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanidesulfovibrio,Oceanidesulfovibrio,2905722,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceaniferula,Oceaniferula,2886881,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceaniglobus,Oceaniglobus,2047745,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanihabitans,Oceanihabitans,2045416,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanimonas,Oceanimonas,129577,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceaniovalibus,Oceaniovalibus,1207070,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanipulchritudo,Oceanipulchritudo,2918463,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceaniradius,Oceaniradius,2679892,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanisphaera,Oceanisphaera,225143,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanispirochaeta,Oceanispirochaeta,2035349,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanithermus,Oceanithermus,208447,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanivirga,Oceanivirga,1824856,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanobacillus,Oceanobacillus,182709,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanobacter,Oceanobacter,196079,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanococcus,Oceanococcus,1558474,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanomicrobium,Oceanomicrobium,2815007,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanospirillum,Oceanospirillum,965,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oceanotoga,Oceanotoga,1255275,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Ochrobactrum,Ochrobactrum,528,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Octadecabacter,Octadecabacter,53945,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oculatella,Oculatella,1240886,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Odoribacter,Odoribacter,283168,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oecophyllibacter,Oecophyllibacter,2791118,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oenococcus,Oenococcus,46254,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oerskovia,Oerskovia,162491,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Ogataea,Ogataea,461281,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Ohtaekwangia,Ohtaekwangia,1210119,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oidiodendron,Oidiodendron,78141,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Okeania,Okeania,1458928,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Olegusella,Olegusella,1979843,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oleiagrimonas,Oleiagrimonas,1649642,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oleibacter,Thalassolituus,187492,updated,synonym,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oleidesulfovibrio,Oleidesulfovibrio,2909705,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oleiharenicola,Oleiharenicola,2100741,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oleiphilus,Oleiphilus,141450,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oleisolibacter,Oleisolibacter,2678887,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oleispira,Oleispira,188907,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oleomonas,Oleomonas,217063,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oligella,Oligella,90243,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oligoflexus,Oligoflexus,1553903,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Olivibacter,Olivibacter,376469,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Olleya,Olleya,336276,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Olpidium,Olpidium,70188,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Olsenella,Olsenella,133925,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Ophiobolus,Ophiobolus,45294,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Ophiocordyceps,Ophiocordyceps,474995,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Opitutus,Opitutus,178440,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Orbus,Orbus,743714,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Orenia,Orenia,46468,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oribacterium,Oribacterium,265975,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oricola,Oricola,1594166,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Orientia,Orientia,69474,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Ornatilinea,Ornatilinea,1434028,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Ornithinibacillus,Ornithinibacillus,484508,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Ornithinibacter,Ornithinibacter,1191515,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Ornithinicoccus,Ornithinicoccus,82345,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Ornithinimicrobium,Ornithinimicrobium,125287,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Ornithobacterium,Ornithobacterium,28250,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Orrella,Orrella,1921582,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Orthohepevirus,Orthohepevirus,1678141,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oryzicola,Oryzicola,2879611,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oryzihumus,Oryzihumus,344063,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oryzisolibacter,Oryzisolibacter,2038733,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oryzomicrobium,Oryzomicrobium,1911577,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oryzomonas,Oryzomonas,2855184,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oscillatoria,Oscillatoria,1158,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oscillibacter,Oscillibacter,459786,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oscillochloris,Oscillochloris,104175,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oshimavirus,Oshimavirus,1623293,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Ostreibacterium,Ostreibacterium,2856855,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Ostreobium,Ostreobium,121087,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Ostreococcus,Ostreococcus,70447,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Otagovirus,Otagovirus,2560197,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Ottowia,Ottowia,219181,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Owenweeksia,Owenweeksia,267986,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oxalicibacterium,Oxalicibacterium,223927,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oxalobacter,Oxalobacter,846,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oxobacter,Oxobacter,44261,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Oxynema,Oxynema,1492710,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Pachysolen,Pachysolen,4917,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Pacificibacter,Pacificibacter,1042323,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Pacificimonas,Pacificimonas,1960290,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Pacificispira,Pacificispira,2888759,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Pacificitalea,Pacificitalea,2846749,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paenactinomyces,Paenactinomyces,2756134,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paenalcaligenes,Paenalcaligenes,1100891,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paenalkalicoccus,Paenalkalicoccus,2944627,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paenarthrobacter,Paenarthrobacter,1742992,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paenibacillus,Paenibacillus,44249,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paeniclostridium,Paeniclostridium,1849828,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paeniglutamicibacter,Paeniglutamicibacter,1742990,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paenihalocynthiibacter,Halocynthiibacter,1579315,updated,synonym,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paenimaribius,Palleronia,315422,updated,synonym,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paenirhodobacter,Paenirhodobacter,1470577,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paenisporosarcina,Paenisporosarcina,651660,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paenochrobactrum,Paenochrobactrum,999488,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Pajaroellobacter,Pajaroellobacter,1882917,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Palaeococcus,Palaeococcus,83867,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Palleronia,Palleronia,315422,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paludibacter,Paludibacter,346096,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paludibacterium,Paludibacterium,400060,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paludibaculum,Paludibaculum,1649475,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paludifilum,Paludifilum,1905726,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paludisphaera,Paludisphaera,1763521,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Panacagrimonas,Panacagrimonas,381430,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Panacibacter,Panacibacter,1874621,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Panaeolus,Panaeolus,71684,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Pandoraea,Pandoraea,93217,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Pannonibacter,Pannonibacter,227873,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Pantoea,Pantoea,53335,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Papillibacter,Papillibacter,100175,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Parabacteroides,Parabacteroides,375288,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Parabodo,Parabodo,140243,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paraburkholderia,Paraburkholderia,1822464,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paracandidimonas,Paracandidimonas,2017546,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Parachlamydia,Parachlamydia,83551,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paracholeplasma,Paracholeplasma,2903107,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paraclostridium,Paraclostridium,1849822,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paracnuella,Paracnuella,2678539,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paracoccidioides,Paracoccidioides,38946,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paracoccus,Paracoccus,265,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paracraurococcus,Paracraurococcus,77674,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paradesulfitobacterium,Paradesulfitobacterium,2881027,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paradesulfovibrio,Desulfobaculum,1433996,updated,synonym,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paradevosia,Paradevosia,1573407,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paraeggerthella,Paraeggerthella,651554,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Parafannyhessea,Parafannyhessea,2847312,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Genus,Paraferrimonas,Paraferrimonas,375673,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
