KO,Metabolism,KO description,ST8_group,data_layer,mean_count,total_count,detection_fraction,n_samples
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,21.83333333333333,131,0.8333333333333334,6
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,9.0,9,1.0,1
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,309.9090909090909,3409,0.6363636363636364,11
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,5.111111111111111,46,0.5555555555555556,9
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Other iron-rich / unassigned,Metagenomics,0.0,0,0.0,1
K00195: cdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon (cdhB)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.0,0,0.0,4
K00195: cdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon (cdhB)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K00195: cdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon (cdhB)",Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K00195: cdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon (cdhB)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,6.5,39,0.6666666666666666,6
K00195: cdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon (cdhB)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.0,0,0.0,1
K00195: cdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon (cdhB)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K00195: cdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon (cdhB)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,162.6363636363636,1789,0.6363636363636364,11
K00195: cdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon (cdhB)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K00195: cdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon (cdhB)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K00195: cdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon (cdhB)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,2.333333333333333,21,0.5555555555555556,9
K00195: cdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon (cdhB)",Other iron-rich / unassigned,Metagenomics,0.0,0,0.0,1
K00196: cooF,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,anaerobic carbon-monoxide dehydrogenase iron sulfur subunit (cooF),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.75,3,0.25,4
K00196: cooF,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,anaerobic carbon-monoxide dehydrogenase iron sulfur subunit (cooF),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K00196: cooF,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,anaerobic carbon-monoxide dehydrogenase iron sulfur subunit (cooF),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K00196: cooF,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,anaerobic carbon-monoxide dehydrogenase iron sulfur subunit (cooF),Ferruginous lake/sediment group: Lake Matano,Metagenomics,52.83333333333334,317,0.8333333333333334,6
K00196: cooF,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,anaerobic carbon-monoxide dehydrogenase iron sulfur subunit (cooF),Ferruginous lake/sediment group: Lake Superior,Combined assembly,39.0,39,1.0,1
K00196: cooF,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,anaerobic carbon-monoxide dehydrogenase iron sulfur subunit (cooF),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K00196: cooF,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,anaerobic carbon-monoxide dehydrogenase iron sulfur subunit (cooF),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,95.18181818181819,1047,0.8181818181818182,11
K00196: cooF,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,anaerobic carbon-monoxide dehydrogenase iron sulfur subunit (cooF),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K00196: cooF,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,anaerobic carbon-monoxide dehydrogenase iron sulfur subunit (cooF),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K00196: cooF,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,anaerobic carbon-monoxide dehydrogenase iron sulfur subunit (cooF),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,4.555555555555555,41,0.6666666666666666,9
K00196: cooF,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,anaerobic carbon-monoxide dehydrogenase iron sulfur subunit (cooF),Other iron-rich / unassigned,Metagenomics,1.0,1,1.0,1
K00198: acsA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4] (cooS, acsA)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,2.5,10,0.75,4
K00198: acsA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4] (cooS, acsA)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K00198: acsA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4] (cooS, acsA)",Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K00198: acsA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4] (cooS, acsA)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,241.0,1446,0.8333333333333334,6
K00198: acsA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4] (cooS, acsA)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,142.0,142,1.0,1
K00198: acsA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4] (cooS, acsA)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K00198: acsA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4] (cooS, acsA)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,180.1818181818182,1982,1.0,11
K00198: acsA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4] (cooS, acsA)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.5714285714285714,12,0.4285714285714285,21
K00198: acsA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4] (cooS, acsA)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K00198: acsA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4] (cooS, acsA)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,19.55555555555556,176,1.0,9
K00198: acsA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4] (cooS, acsA)",Other iron-rich / unassigned,Metagenomics,6.0,6,1.0,1
K00200: fmdA  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,116.5,466,1.0,4
K00200: fmdA  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.4285714285714285,3,0.1428571428571428,7
K00200: fmdA  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12],Control: Burr Oak Reservoir BO4,Metagenomics,2.0,4,1.0,2
K00200: fmdA  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12],Ferruginous lake/sediment group: Lake Matano,Metagenomics,54.16666666666666,325,1.0,6
K00200: fmdA  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12],Ferruginous lake/sediment group: Lake Superior,Combined assembly,175.0,175,1.0,1
K00200: fmdA  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12],Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K00200: fmdA  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12],Ferruginous lake/sediment group: Lake Towuti,Metagenomics,378.8181818181818,4167,1.0,11
K00200: fmdA  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K00200: fmdA  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K00200: fmdA  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12],Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,18.22222222222222,164,0.8888888888888888,9
K00200: fmdA  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12],Other iron-rich / unassigned,Metagenomics,60.0,60,1.0,1
K00201: fmdB  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,94.75,379,1.0,4
K00201: fmdB  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,1.142857142857143,8,0.4285714285714285,7
K00201: fmdB  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12],Control: Burr Oak Reservoir BO4,Metagenomics,2.0,4,1.0,2
K00201: fmdB  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12],Ferruginous lake/sediment group: Lake Matano,Metagenomics,44.33333333333334,266,1.0,6
K00201: fmdB  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12],Ferruginous lake/sediment group: Lake Superior,Combined assembly,170.0,170,1.0,1
K00201: fmdB  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12],Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K00201: fmdB  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12],Ferruginous lake/sediment group: Lake Towuti,Metagenomics,319.7272727272727,3517,1.0,11
K00201: fmdB  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K00201: fmdB  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K00201: fmdB  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12],Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,19.66666666666667,177,1.0,9
K00201: fmdB  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12],Other iron-rich / unassigned,Metagenomics,52.0,52,1.0,1
K00202: fmdC  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,52.25,209,1.0,4
K00202: fmdC  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.2857142857142857,2,0.1428571428571428,7
K00202: fmdC  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12],Control: Burr Oak Reservoir BO4,Metagenomics,2.0,4,1.0,2
K00202: fmdC  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12],Ferruginous lake/sediment group: Lake Matano,Metagenomics,27.0,162,1.0,6
K00202: fmdC  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12],Ferruginous lake/sediment group: Lake Superior,Combined assembly,72.0,72,1.0,1
K00202: fmdC  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12],Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K00202: fmdC  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12],Ferruginous lake/sediment group: Lake Towuti,Metagenomics,181.2727272727273,1994,1.0,11
K00202: fmdC  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K00202: fmdC  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K00202: fmdC  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12],Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,12.44444444444444,112,1.0,9
K00202: fmdC  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12],Other iron-rich / unassigned,Metagenomics,32.0,32,1.0,1
K00203: fmdD  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,6.0,24,1.0,4
K00203: fmdD  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.1428571428571428,1,0.1428571428571428,7
K00203: fmdD  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12],Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K00203: fmdD  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12],Ferruginous lake/sediment group: Lake Matano,Metagenomics,9.166666666666666,55,1.0,6
K00203: fmdD  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12],Ferruginous lake/sediment group: Lake Superior,Combined assembly,27.0,27,1.0,1
K00203: fmdD  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12],Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K00203: fmdD  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12],Ferruginous lake/sediment group: Lake Towuti,Metagenomics,128.3636363636364,1412,1.0,11
K00203: fmdD  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K00203: fmdD  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K00203: fmdD  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12],Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,4.0,36,0.5555555555555556,9
K00203: fmdD  ,Methanogenesis (CO2),formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12],Other iron-rich / unassigned,Metagenomics,12.0,12,1.0,1
K00320: mer,Methanogenesis (CO2),"5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2] (mer)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,253.25,1013,1.0,4
K00320: mer,Methanogenesis (CO2),"5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2] (mer)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K00320: mer,Methanogenesis (CO2),"5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2] (mer)",Control: Burr Oak Reservoir BO4,Metagenomics,0.5,1,0.5,2
K00320: mer,Methanogenesis (CO2),"5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2] (mer)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,45.83333333333334,275,1.0,6
K00320: mer,Methanogenesis (CO2),"5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2] (mer)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,666.0,666,1.0,1
K00320: mer,Methanogenesis (CO2),"5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2] (mer)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,2.0,2,1.0,1
K00320: mer,Methanogenesis (CO2),"5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2] (mer)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,338.1818181818182,3720,1.0,11
K00320: mer,Methanogenesis (CO2),"5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2] (mer)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.04761904761904762,1,0.04761904761904762,21
K00320: mer,Methanogenesis (CO2),"5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2] (mer)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K00320: mer,Methanogenesis (CO2),"5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2] (mer)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,16.22222222222222,146,0.8888888888888888,9
