KO,category,description,ST8_group,data_layer,amazonian_mean_count,external_group_mean_count,log2_ratio_amazonia_vs_external,n_external_samples,detection_fraction_external
K13992: psaB,Anoxygenic photosynthesis (Purple bacteria/green nonsulfur bacteria),photosynthetic reaction center cytochrome c subunit (pufC),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.45,5.666666666666667,-2.200912693925996,6,1.0
K13992: psaB,Anoxygenic photosynthesis (Purple bacteria/green nonsulfur bacteria),photosynthetic reaction center cytochrome c subunit (pufC),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.45,6.0,-2.271302021817394,1,1.0
K13992: psaB,Anoxygenic photosynthesis (Purple bacteria/green nonsulfur bacteria),photosynthetic reaction center cytochrome c subunit (pufC),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.45,19.0,-3.785875194647152,1,1.0
K13992: psaB,Anoxygenic photosynthesis (Purple bacteria/green nonsulfur bacteria),photosynthetic reaction center cytochrome c subunit (pufC),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.45,38.27272727272727,-4.759402983285962,11,0.3636363636363636
K13992: psaB,Anoxygenic photosynthesis (Purple bacteria/green nonsulfur bacteria),photosynthetic reaction center cytochrome c subunit (pufC),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.45,0.0,0.5360529002402097,21,0.0
K13992: psaB,Anoxygenic photosynthesis (Purple bacteria/green nonsulfur bacteria),photosynthetic reaction center cytochrome c subunit (pufC),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.45,0.0,0.5360529002402097,4,0.0
K13992: psaB,Anoxygenic photosynthesis (Purple bacteria/green nonsulfur bacteria),photosynthetic reaction center cytochrome c subunit (pufC),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.45,0.2222222222222222,0.2465462830452248,9,0.2222222222222222
K13992: psaB,Anoxygenic photosynthesis (Purple bacteria/green nonsulfur bacteria),photosynthetic reaction center cytochrome c subunit (pufC),Other iron-rich / unassigned,Metagenomics,0.45,13.0,-3.271302021817394,1,1.0
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,43.0,824.0,-4.22881869049588,4,1.0
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,43.0,6.142857142857143,2.622930350920177,7,0.7142857142857143
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Control: Burr Oak Reservoir BO4,Metagenomics,43.0,8.5,2.211504105193712,2,1.0
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Ferruginous lake/sediment group: Lake Matano,Metagenomics,43.0,336.5,-2.939312073300896,6,1.0
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Ferruginous lake/sediment group: Lake Superior,Combined assembly,43.0,1616.0,-5.199672344836364,1,1.0
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,43.0,23.0,0.874469117916141,1,1.0
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,43.0,293.0,-2.740240726199067,11,1.0
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,43.0,2.047619047619047,3.851749041416058,21,1.0
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,43.0,3.0,3.459431618637297,4,1.0
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,43.0,140.4444444444445,-1.684660083821748,9,1.0
K01961: accC,Carbon Fixation: 3-Hydroxypropionate bi-cycle,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",Other iron-rich / unassigned,Metagenomics,43.0,589.0,-3.745139525611906,1,1.0
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,21.75,443.0,-4.28662122615141,4,1.0
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,21.75,5.285714285714286,1.855717943619003,7,0.7142857142857143
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Control: Burr Oak Reservoir BO4,Metagenomics,21.75,8.5,1.259867126755111,2,1.0
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Ferruginous lake/sediment group: Lake Matano,Metagenomics,21.75,179.8333333333333,-2.990722186411989,6,1.0
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Ferruginous lake/sediment group: Lake Superior,Combined assembly,21.75,661.0,-4.862892766608521,1,1.0
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,21.75,20.0,0.1154772174199359,1,1.0
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Ferruginous lake/sediment group: Lake Towuti,Metagenomics,21.75,143.3636363636364,-2.665768938306964,11,1.0
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,21.75,1.80952380952381,3.017469013615615,21,1.0
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,21.75,2.25,2.807354922057604,4,1.0
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,21.75,87.11111111111111,-1.95345741406297,9,1.0
K01962: accA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],Other iron-rich / unassigned,Metagenomics,21.75,269.0,-3.569020956852134,1,1.0
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,18.75,487.5,-4.628434003791282,4,1.0
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,18.75,7.571428571428571,1.204245074626189,7,0.7142857142857143
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Control: Burr Oak Reservoir BO4,Metagenomics,18.75,8.5,1.055853234733517,2,1.0
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Ferruginous lake/sediment group: Lake Matano,Metagenomics,18.75,171.8333333333333,-3.129456929914967,6,1.0
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Ferruginous lake/sediment group: Lake Superior,Combined assembly,18.75,631.0,-5.0,1,1.0
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,18.75,15.0,0.3037807481771029,1,1.0
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Ferruginous lake/sediment group: Lake Towuti,Metagenomics,18.75,146.5454545454545,-2.901234917733571,11,1.0
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,18.75,2.142857142857143,2.65170405159741,21,1.0
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,18.75,2.0,2.718818247455947,4,1.0
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,18.75,89.55555555555556,-2.196950499499025,9,1.0
K01963: accD  ,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],Other iron-rich / unassigned,Metagenomics,18.75,270.0,-3.778368293176769,1,1.0
K01964,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3] (K01964),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.0,0.0,0.0,4,0.0
K01964,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3] (K01964),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0.0,0.0,7,0.0
K01964,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3] (K01964),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0.0,0.0,2,0.0
K01964,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3] (K01964),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.0,0.1666666666666667,-0.222392421336448,6,0.1666666666666667
K01964,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3] (K01964),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.0,0.0,0.0,1,0.0
K01964,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3] (K01964),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0.0,0.0,1,0.0
K01964,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3] (K01964),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.0,0.09090909090909091,-0.1255308820838588,11,0.09090909090909091
K01964,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3] (K01964),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0.0,0.0,21,0.0
K01964,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3] (K01964),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0.0,0.0,4,0.0
K01964,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3] (K01964),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.0,0.0,0.0,9,0.0
K01964,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3] (K01964),Other iron-rich / unassigned,Metagenomics,0.0,1.0,-1.0,1,1.0
K01965: pccA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,propionyl-CoA carboxylase alpha chain [EC:6.4.1.3],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,4.6,278.75,-5.642567493806152,4,1.0
K01965: pccA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,propionyl-CoA carboxylase alpha chain [EC:6.4.1.3],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,4.6,0.5714285714285714,1.833350130590549,7,0.4285714285714285
K01965: pccA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,propionyl-CoA carboxylase alpha chain [EC:6.4.1.3],Control: Burr Oak Reservoir BO4,Metagenomics,4.6,7.5,-0.6020360140800977,2,1.0
K01965: pccA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,propionyl-CoA carboxylase alpha chain [EC:6.4.1.3],Ferruginous lake/sediment group: Lake Matano,Metagenomics,4.6,75.16666666666667,-3.765661027166672,6,1.0
K01965: pccA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,propionyl-CoA carboxylase alpha chain [EC:6.4.1.3],Ferruginous lake/sediment group: Lake Superior,Combined assembly,4.6,187.0,-5.069162024507396,1,1.0
K01965: pccA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,propionyl-CoA carboxylase alpha chain [EC:6.4.1.3],Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,4.6,6.0,-0.3219280948873625,1,1.0
K01965: pccA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,propionyl-CoA carboxylase alpha chain [EC:6.4.1.3],Ferruginous lake/sediment group: Lake Towuti,Metagenomics,4.6,80.0909090909091,-3.856041454112766,11,1.0
K01965: pccA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,propionyl-CoA carboxylase alpha chain [EC:6.4.1.3],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,4.6,0.0,2.485426827170242,21,0.0
K01965: pccA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,propionyl-CoA carboxylase alpha chain [EC:6.4.1.3],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,4.6,0.0,2.485426827170242,4,0.0
K01965: pccA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,propionyl-CoA carboxylase alpha chain [EC:6.4.1.3],Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,4.6,30.33333333333333,-2.48419952378624,9,1.0
K01965: pccA,Carbon Fixation: 3-Hydroxypropionate bi-cycle,propionyl-CoA carboxylase alpha chain [EC:6.4.1.3],Other iron-rich / unassigned,Metagenomics,4.6,174.0,-4.965784284662087,1,1.0
K02160: accB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase biotin carboxyl carrier protein,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,11.35,242.5,-4.301338825385027,4,1.0
K02160: accB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase biotin carboxyl carrier protein,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,11.35,3.714285714285714,1.389399939396466,7,0.5714285714285714
K02160: accB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase biotin carboxyl carrier protein,Control: Burr Oak Reservoir BO4,Metagenomics,11.35,6.5,0.7195485410887968,2,1.0
K02160: accB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase biotin carboxyl carrier protein,Ferruginous lake/sediment group: Lake Matano,Metagenomics,11.35,109.6666666666667,-3.163637793928453,6,1.0
K02160: accB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase biotin carboxyl carrier protein,Ferruginous lake/sediment group: Lake Superior,Combined assembly,11.35,427.0,-5.115027849703831,1,1.0
K02160: accB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase biotin carboxyl carrier protein,Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,11.35,18.0,-0.6214883767462701,1,1.0
K02160: accB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase biotin carboxyl carrier protein,Ferruginous lake/sediment group: Lake Towuti,Metagenomics,11.35,105.2727272727273,-3.105188459197044,11,1.0
K02160: accB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase biotin carboxyl carrier protein,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,11.35,0.9523809523809523,2.661204554857992,21,0.4761904761904762
K02160: accB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase biotin carboxyl carrier protein,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,11.35,1.5,2.304511041809953,4,0.75
K02160: accB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase biotin carboxyl carrier protein,Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,11.35,69.44444444444444,-2.511974891999779,9,1.0
K02160: accB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA carboxylase biotin carboxyl carrier protein,Other iron-rich / unassigned,Metagenomics,11.35,186.0,-3.920455323190321,1,1.0
K09709: meh,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-methylfumaryl-CoA hydratase [EC:4.2.1.153] (meh),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,1.25,107.75,-5.594946589293778,4,1.0
K09709: meh,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-methylfumaryl-CoA hydratase [EC:4.2.1.153] (meh),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,1.25,0.1428571428571428,0.9772799234999164,7,0.1428571428571428
K09709: meh,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-methylfumaryl-CoA hydratase [EC:4.2.1.153] (meh),Control: Burr Oak Reservoir BO4,Metagenomics,1.25,3.5,-1.0,2,1.0
K09709: meh,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-methylfumaryl-CoA hydratase [EC:4.2.1.153] (meh),Ferruginous lake/sediment group: Lake Matano,Metagenomics,1.25,17.66666666666667,-3.052467419894136,6,1.0
K09709: meh,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-methylfumaryl-CoA hydratase [EC:4.2.1.153] (meh),Ferruginous lake/sediment group: Lake Superior,Combined assembly,1.25,114.0,-5.675565049502063,1,1.0
K09709: meh,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-methylfumaryl-CoA hydratase [EC:4.2.1.153] (meh),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,1.25,1.0,0.1699250014423124,1,1.0
K09709: meh,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-methylfumaryl-CoA hydratase [EC:4.2.1.153] (meh),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,1.25,21.63636363636364,-3.330645311988471,11,0.6363636363636364
K09709: meh,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-methylfumaryl-CoA hydratase [EC:4.2.1.153] (meh),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,1.25,0.0,1.169925001442312,21,0.0
K09709: meh,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-methylfumaryl-CoA hydratase [EC:4.2.1.153] (meh),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,1.25,0.0,1.169925001442312,4,0.0
K09709: meh,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-methylfumaryl-CoA hydratase [EC:4.2.1.153] (meh),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,1.25,3.555555555555555,-1.017702001733459,9,0.7777777777777778
K09709: meh,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-methylfumaryl-CoA hydratase [EC:4.2.1.153] (meh),Other iron-rich / unassigned,Metagenomics,1.25,20.0,-3.222392421336448,1,1.0
K14468: mcr,Carbon Fixation: 3-Hydroxypropionate bi-cycle,malonyl-CoA reductase / 3-hydroxypropionate dehydrogenase (NADP+) [EC:1.2.1.75 1.1.1.298] (mcr),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.0,0.75,-0.8073549220576042,4,0.25
